Entity,Code,Day,total_vaccinations_per_hundred
South Africa,ZAF,2021-03-01,0.12
South Africa,ZAF,2021-03-02,0.13
South Africa,ZAF,2021-03-03,0.14
South Africa,ZAF,2021-03-04,0.15
South Africa,ZAF,2021-03-05,0.17
South Africa,ZAF,2021-03-06,0.17
South Africa,ZAF,2021-03-07,0.17
South Africa,ZAF,2021-03-08,0.17
South Africa,ZAF,2021-03-09,0.18
South Africa,ZAF,2021-03-10,0.21
South Africa,ZAF,2021-03-11,0.23
South Africa,ZAF,2021-03-12,0.24
South Africa,ZAF,2021-03-13,0.24
South Africa,ZAF,2021-03-15,0.25
South Africa,ZAF,2021-03-16,0.26
South Africa,ZAF,2021-03-17,0.28
South Africa,ZAF,2021-03-18,0.3
South Africa,ZAF,2021-03-19,0.3
South Africa,ZAF,2021-03-23,0.32
South Africa,ZAF,2021-03-24,0.35
South Africa,ZAF,2021-03-25,0.37
South Africa,ZAF,2021-03-26,0.38
South Africa,ZAF,2021-03-27,0.39
South Africa,ZAF,2021-03-29,0.4
South Africa,ZAF,2021-03-30,0.42
South Africa,ZAF,2021-03-31,0.44
South Africa,ZAF,2021-04-01,0.45
South Africa,ZAF,2021-04-06,0.45
South Africa,ZAF,2021-04-07,0.46
South Africa,ZAF,2021-04-08,0.47
South Africa,ZAF,2021-04-09,0.48
South Africa,ZAF,2021-04-10,0.48
South Africa,ZAF,2021-04-12,0.48
South Africa,ZAF,2021-04-13,0.49
South Africa,ZAF,2021-04-28,0.5
South Africa,ZAF,2021-04-29,0.51
South Africa,ZAF,2021-04-30,0.53
South Africa,ZAF,2021-05-01,0.53
South Africa,ZAF,2021-05-03,0.55
South Africa,ZAF,2021-05-04,0.59
South Africa,ZAF,2021-05-05,0.61
South Africa,ZAF,2021-05-07,0.63
South Africa,ZAF,2021-05-08,0.64
South Africa,ZAF,2021-05-10,0.66
South Africa,ZAF,2021-05-11,0.69
South Africa,ZAF,2021-05-12,0.72
South Africa,ZAF,2021-05-13,0.76
South Africa,ZAF,2021-05-14,0.79
South Africa,ZAF,2021-05-15,0.8
South Africa,ZAF,2021-05-16,0.8
South Africa,ZAF,2021-05-17,0.8
South Africa,ZAF,2021-05-18,0.86
South Africa,ZAF,2021-05-19,0.93
South Africa,ZAF,2021-05-20,0.99
South Africa,ZAF,2021-05-21,1.07
South Africa,ZAF,2021-05-22,1.08
South Africa,ZAF,2021-05-23,1.09
South Africa,ZAF,2021-05-24,1.17
South Africa,ZAF,2021-05-25,1.27
South Africa,ZAF,2021-05-26,1.38
South Africa,ZAF,2021-05-27,1.5
South Africa,ZAF,2021-05-28,1.61
South Africa,ZAF,2021-05-29,1.61
South Africa,ZAF,2021-05-30,1.62
South Africa,ZAF,2021-05-31,1.74
South Africa,ZAF,2021-06-01,1.86
South Africa,ZAF,2021-06-02,1.99
South Africa,ZAF,2021-06-03,2.11
South Africa,ZAF,2021-06-04,2.23
South Africa,ZAF,2021-06-05,2.24
South Africa,ZAF,2021-06-06,2.25
South Africa,ZAF,2021-06-07,2.39
South Africa,ZAF,2021-06-08,2.54
South Africa,ZAF,2021-06-09,2.7
South Africa,ZAF,2021-06-10,2.81
South Africa,ZAF,2021-06-11,2.94
South Africa,ZAF,2021-06-12,2.95
South Africa,ZAF,2021-06-13,2.96
South Africa,ZAF,2021-06-14,3.12
South Africa,ZAF,2021-06-15,3.27
South Africa,ZAF,2021-06-16,3.29
South Africa,ZAF,2021-06-17,3.45
South Africa,ZAF,2021-06-18,3.56
South Africa,ZAF,2021-06-19,3.57
South Africa,ZAF,2021-06-21,3.71
South Africa,ZAF,2021-06-24,4.25
South Africa,ZAF,2021-06-25,4.43
South Africa,ZAF,2021-06-26,4.47
South Africa,ZAF,2021-06-27,4.63
South Africa,ZAF,2021-06-28,4.64
South Africa,ZAF,2021-06-29,4.83
South Africa,ZAF,2021-06-30,5.04
South Africa,ZAF,2021-07-01,5.26
South Africa,ZAF,2021-07-03,5.51
South Africa,ZAF,2021-07-04,5.52
South Africa,ZAF,2021-07-05,5.77
South Africa,ZAF,2021-07-06,6.05
South Africa,ZAF,2021-07-08,6.69
South Africa,ZAF,2021-07-09,7
South Africa,ZAF,2021-07-10,7.06
South Africa,ZAF,2021-07-12,7.31
South Africa,ZAF,2021-07-13,7.55
South Africa,ZAF,2021-07-15,8.4
South Africa,ZAF,2021-07-19,8.49
South Africa,ZAF,2021-07-20,8.87
South Africa,ZAF,2021-07-22,10.13
South Africa,ZAF,2021-07-23,10.51
South Africa,ZAF,2021-07-25,10.63
South Africa,ZAF,2021-07-26,11.02
South Africa,ZAF,2021-07-27,11.42
South Africa,ZAF,2021-07-29,12.15
South Africa,ZAF,2021-08-01,12.58
South Africa,ZAF,2021-08-02,12.6
South Africa,ZAF,2021-08-03,13.29
South Africa,ZAF,2021-08-05,13.63
South Africa,ZAF,2021-08-08,14.33
South Africa,ZAF,2021-08-10,14.68
South Africa,ZAF,2021-08-12,15.3
South Africa,ZAF,2021-08-15,15.63
South Africa,ZAF,2021-08-16,15.92
South Africa,ZAF,2021-08-18,16.59
South Africa,ZAF,2021-08-19,16.93
South Africa,ZAF,2021-08-20,17.37
South Africa,ZAF,2021-08-22,17.45
South Africa,ZAF,2021-08-23,17.97
South Africa,ZAF,2021-08-24,18.45
South Africa,ZAF,2021-08-27,19.86
South Africa,ZAF,2021-08-30,20.47
South Africa,ZAF,2021-08-31,20.93
South Africa,ZAF,2021-09-01,21.39
South Africa,ZAF,2021-09-02,21.84
South Africa,ZAF,2021-09-05,22.41
South Africa,ZAF,2021-09-07,23.14
South Africa,ZAF,2021-09-09,23.53
South Africa,ZAF,2021-09-10,24.33
South Africa,ZAF,2021-09-11,24.43
South Africa,ZAF,2021-09-12,24.47
South Africa,ZAF,2021-09-13,24.85
South Africa,ZAF,2021-09-14,25.3
South Africa,ZAF,2021-09-15,25.73
South Africa,ZAF,2021-09-16,26.12
South Africa,ZAF,2021-09-19,26.64
South Africa,ZAF,2021-09-21,27.24
South Africa,ZAF,2021-09-22,27.58
South Africa,ZAF,2021-09-23,27.91
South Africa,ZAF,2021-09-24,27.95
South Africa,ZAF,2021-09-26,28.03
South Africa,ZAF,2021-09-27,28.31
South Africa,ZAF,2021-09-30,29.16
South Africa,ZAF,2021-10-03,29.77
South Africa,ZAF,2021-10-05,30.46
South Africa,ZAF,2021-10-06,30.83
South Africa,ZAF,2021-10-08,31.2
South Africa,ZAF,2021-10-11,31.71
South Africa,ZAF,2021-10-13,32.78
South Africa,ZAF,2021-10-15,33.14
South Africa,ZAF,2021-10-17,33.64
South Africa,ZAF,2021-10-19,34.28
South Africa,ZAF,2021-10-23,35.48
South Africa,ZAF,2021-10-25,35.83
South Africa,ZAF,2021-10-30,37.25
South Africa,ZAF,2021-10-31,37.28
South Africa,ZAF,2021-11-02,37.7
South Africa,ZAF,2021-11-03,37.97
South Africa,ZAF,2021-11-04,38.25
South Africa,ZAF,2021-11-06,38.47
South Africa,ZAF,2021-11-07,38.56
South Africa,ZAF,2021-11-08,38.75
South Africa,ZAF,2021-11-09,38.98
South Africa,ZAF,2021-11-10,39.21
South Africa,ZAF,2021-11-12,39.69
South Africa,ZAF,2021-11-13,39.82
South Africa,ZAF,2021-11-14,39.89
South Africa,ZAF,2021-11-15,40.11
South Africa,ZAF,2021-11-16,40.33
South Africa,ZAF,2021-11-17,40.55
South Africa,ZAF,2021-11-18,40.76
South Africa,ZAF,2021-11-20,41.02
South Africa,ZAF,2021-11-21,41.05
South Africa,ZAF,2021-11-22,41.23
South Africa,ZAF,2021-11-23,41.43
South Africa,ZAF,2021-11-24,41.64
South Africa,ZAF,2021-11-26,42.04
South Africa,ZAF,2021-11-27,42.1
South Africa,ZAF,2021-11-29,42.38
South Africa,ZAF,2021-11-30,42.67
South Africa,ZAF,2021-12-01,42.94
South Africa,ZAF,2021-12-02,43.49
South Africa,ZAF,2021-12-04,43.84
South Africa,ZAF,2021-12-05,43.88
South Africa,ZAF,2021-12-06,44.12
South Africa,ZAF,2021-12-07,44.37
South Africa,ZAF,2021-12-08,44.6
South Africa,ZAF,2021-12-10,45.04
South Africa,ZAF,2021-12-12,45.12
South Africa,ZAF,2021-12-13,45.28
South Africa,ZAF,2021-12-14,45.47
South Africa,ZAF,2021-12-15,45.64
South Africa,ZAF,2021-12-16,45.78
South Africa,ZAF,2021-12-19,45.82
South Africa,ZAF,2021-12-21,46.07
South Africa,ZAF,2021-12-24,46.29
South Africa,ZAF,2021-12-26,46.29
South Africa,ZAF,2021-12-27,46.3
South Africa,ZAF,2021-12-28,46.39
South Africa,ZAF,2021-12-29,46.47
South Africa,ZAF,2022-01-01,46.58
South Africa,ZAF,2022-01-02,46.58
South Africa,ZAF,2022-01-03,46.67
South Africa,ZAF,2022-01-04,46.89
South Africa,ZAF,2022-01-07,47.13
South Africa,ZAF,2022-01-09,47.16
South Africa,ZAF,2022-01-10,47.49
South Africa,ZAF,2022-01-11,47.66
South Africa,ZAF,2022-01-12,47.81
South Africa,ZAF,2022-01-13,47.96
South Africa,ZAF,2022-01-14,48.11
South Africa,ZAF,2022-01-15,48.14
South Africa,ZAF,2022-01-16,48.15
South Africa,ZAF,2022-01-17,48.3
South Africa,ZAF,2022-01-18,48.44
South Africa,ZAF,2022-01-19,48.58
South Africa,ZAF,2022-01-20,48.72
South Africa,ZAF,2022-01-21,48.86
South Africa,ZAF,2022-01-22,48.9
South America,,2020-12-24,0
South America,,2020-12-25,0
South America,,2020-12-26,0
South America,,2020-12-27,0
South America,,2020-12-28,0
South America,,2020-12-29,0
South America,,2020-12-30,0
South America,,2020-12-31,0.01
South America,,2021-01-01,0.01
South America,,2021-01-02,0.01
South America,,2021-01-03,0.01
South America,,2021-01-04,0.01
South America,,2021-01-05,0.01
South America,,2021-01-06,0.01
South America,,2021-01-07,0.01
South America,,2021-01-08,0.03
South America,,2021-01-09,0.03
South America,,2021-01-10,0.03
South America,,2021-01-11,0.03
South America,,2021-01-12,0.03
South America,,2021-01-13,0.04
South America,,2021-01-14,0.04
South America,,2021-01-15,0.05
South America,,2021-01-16,0.05
South America,,2021-01-17,0.05
South America,,2021-01-18,0.05
South America,,2021-01-19,0.06
South America,,2021-01-20,0.1
South America,,2021-01-21,0.12
South America,,2021-01-22,0.19
South America,,2021-01-23,0.21
South America,,2021-01-24,0.22
South America,,2021-01-25,0.27
South America,,2021-01-26,0.33
South America,,2021-01-27,0.4
South America,,2021-01-28,0.45
South America,,2021-01-29,0.54
South America,,2021-01-30,0.57
South America,,2021-01-31,0.58
South America,,2021-02-01,0.63
South America,,2021-02-02,0.69
South America,,2021-02-03,0.8
South America,,2021-02-04,0.91
South America,,2021-02-05,1.03
South America,,2021-02-06,1.08
South America,,2021-02-07,1.1
South America,,2021-02-08,1.2
South America,,2021-02-09,1.33
South America,,2021-02-10,1.47
South America,,2021-02-11,1.61
South America,,2021-02-12,1.78
South America,,2021-02-13,1.82
South America,,2021-02-14,1.83
South America,,2021-02-15,1.97
South America,,2021-02-16,2.09
South America,,2021-02-17,2.21
South America,,2021-02-18,2.33
South America,,2021-02-19,2.45
South America,,2021-02-20,2.5
South America,,2021-02-21,2.52
South America,,2021-02-22,2.62
South America,,2021-02-23,2.71
South America,,2021-02-24,2.8
South America,,2021-02-25,2.92
South America,,2021-02-26,3.01
South America,,2021-02-27,3.07
South America,,2021-02-28,3.09
South America,,2021-03-01,3.23
South America,,2021-03-02,3.4
South America,,2021-03-03,3.61
South America,,2021-03-04,3.82
South America,,2021-03-05,4.02
South America,,2021-03-06,4.12
South America,,2021-03-07,4.19
South America,,2021-03-08,4.39
South America,,2021-03-09,4.63
South America,,2021-03-10,4.87
South America,,2021-03-11,5.15
South America,,2021-03-12,5.42
South America,,2021-03-13,5.56
South America,,2021-03-14,5.61
South America,,2021-03-15,5.86
South America,,2021-03-16,6.11
South America,,2021-03-17,6.36
South America,,2021-03-18,6.6
South America,,2021-03-19,6.86
South America,,2021-03-20,6.98
South America,,2021-03-21,7.03
South America,,2021-03-22,7.26
South America,,2021-03-23,7.51
South America,,2021-03-24,7.79
South America,,2021-03-25,8.07
South America,,2021-03-26,8.42
South America,,2021-03-27,8.57
South America,,2021-03-28,8.66
South America,,2021-03-29,9.01
South America,,2021-03-30,9.34
South America,,2021-03-31,9.7
South America,,2021-04-01,10.07
South America,,2021-04-02,10.21
South America,,2021-04-03,10.33
South America,,2021-04-04,10.43
South America,,2021-04-05,10.72
South America,,2021-04-06,11.09
South America,,2021-04-07,11.47
South America,,2021-04-08,11.86
South America,,2021-04-09,12.22
South America,,2021-04-10,12.44
South America,,2021-04-11,12.53
South America,,2021-04-12,12.92
South America,,2021-04-13,13.3
South America,,2021-04-14,13.66
South America,,2021-04-15,14
South America,,2021-04-16,14.37
South America,,2021-04-17,14.6
South America,,2021-04-18,14.69
South America,,2021-04-19,15.05
South America,,2021-04-20,15.4
South America,,2021-04-21,15.67
South America,,2021-04-22,15.99
South America,,2021-04-23,16.54
South America,,2021-04-24,16.72
South America,,2021-04-25,16.8
South America,,2021-04-26,17.17
South America,,2021-04-27,17.67
South America,,2021-04-28,18.07
South America,,2021-04-29,18.46
South America,,2021-04-30,18.84
South America,,2021-05-01,18.98
South America,,2021-05-02,19.05
South America,,2021-05-03,19.35
South America,,2021-05-04,19.68
South America,,2021-05-05,20.02
South America,,2021-05-06,20.39
South America,,2021-05-07,20.94
South America,,2021-05-08,21.09
South America,,2021-05-09,21.15
South America,,2021-05-10,21.54
South America,,2021-05-11,21.9
South America,,2021-05-12,22.29
South America,,2021-05-13,22.62
South America,,2021-05-14,22.92
South America,,2021-05-15,23.15
South America,,2021-05-16,23.26
South America,,2021-05-17,23.57
South America,,2021-05-18,23.95
South America,,2021-05-19,24.32
South America,,2021-05-20,24.71
South America,,2021-05-21,25.04
South America,,2021-05-22,25.28
South America,,2021-05-23,25.55
South America,,2021-05-24,25.89
South America,,2021-05-25,26.27
South America,,2021-05-26,26.63
South America,,2021-05-27,26.94
South America,,2021-05-28,27.33
South America,,2021-05-29,27.72
South America,,2021-05-30,27.86
South America,,2021-05-31,28.25
South America,,2021-06-01,28.67
South America,,2021-06-02,29.21
South America,,2021-06-03,29.55
South America,,2021-06-04,29.93
South America,,2021-06-05,30.25
South America,,2021-06-06,30.43
South America,,2021-06-07,30.78
South America,,2021-06-08,31.35
South America,,2021-06-09,31.89
South America,,2021-06-10,32.37
South America,,2021-06-11,33.09
South America,,2021-06-12,33.44
South America,,2021-06-13,33.63
South America,,2021-06-14,34.05
South America,,2021-06-15,34.55
South America,,2021-06-16,35.02
South America,,2021-06-17,35.94
South America,,2021-06-18,36.64
South America,,2021-06-19,37.15
South America,,2021-06-20,37.38
South America,,2021-06-21,37.89
South America,,2021-06-22,38.49
South America,,2021-06-23,39.08
South America,,2021-06-24,39.69
South America,,2021-06-25,40.33
South America,,2021-06-26,40.7
South America,,2021-06-27,40.89
South America,,2021-06-28,41.33
South America,,2021-06-29,42.04
South America,,2021-06-30,42.64
South America,,2021-07-01,43.26
South America,,2021-07-02,43.9
South America,,2021-07-03,44.32
South America,,2021-07-04,44.58
South America,,2021-07-05,45.44
South America,,2021-07-06,46.04
South America,,2021-07-07,46.9
South America,,2021-07-08,47.51
South America,,2021-07-09,48.07
South America,,2021-07-10,48.62
South America,,2021-07-11,49.07
South America,,2021-07-12,50.02
South America,,2021-07-13,50.65
South America,,2021-07-14,51.5
South America,,2021-07-15,52.24
South America,,2021-07-16,52.86
South America,,2021-07-17,53.47
South America,,2021-07-18,53.73
South America,,2021-07-19,54.37
South America,,2021-07-20,55.1
South America,,2021-07-21,55.81
South America,,2021-07-22,56.66
South America,,2021-07-23,57.4
South America,,2021-07-24,57.87
South America,,2021-07-25,58.25
South America,,2021-07-26,58.8
South America,,2021-07-27,59.44
South America,,2021-07-28,60.23
South America,,2021-07-29,60.89
South America,,2021-07-30,61.56
South America,,2021-07-31,62.24
South America,,2021-08-01,62.51
South America,,2021-08-02,63.06
South America,,2021-08-03,63.82
South America,,2021-08-04,64.76
South America,,2021-08-05,65.47
South America,,2021-08-06,66.11
South America,,2021-08-07,66.74
South America,,2021-08-08,67.04
South America,,2021-08-09,67.59
South America,,2021-08-10,68.4
South America,,2021-08-11,69.12
South America,,2021-08-12,69.99
South America,,2021-08-13,70.73
South America,,2021-08-14,71.28
South America,,2021-08-15,71.55
South America,,2021-08-16,72.27
South America,,2021-08-17,73.45
South America,,2021-08-18,74.23
South America,,2021-08-19,75.15
South America,,2021-08-20,75.96
South America,,2021-08-21,76.52
South America,,2021-08-22,76.85
South America,,2021-08-23,77.57
South America,,2021-08-24,78.41
South America,,2021-08-25,79.17
South America,,2021-08-26,79.77
South America,,2021-08-27,81.7
South America,,2021-08-28,82.34
South America,,2021-08-29,82.7
South America,,2021-08-30,83.3
South America,,2021-08-31,84.17
South America,,2021-09-01,84.85
South America,,2021-09-02,85.54
South America,,2021-09-03,86.27
South America,,2021-09-04,86.72
South America,,2021-09-05,86.96
South America,,2021-09-06,87.45
South America,,2021-09-07,87.8
South America,,2021-09-08,88.55
South America,,2021-09-09,89.48
South America,,2021-09-10,90.79
South America,,2021-09-11,91.33
South America,,2021-09-12,91.62
South America,,2021-09-13,92.15
South America,,2021-09-14,92.88
South America,,2021-09-15,93.54
South America,,2021-09-16,94.08
South America,,2021-09-17,94.89
South America,,2021-09-18,95.35
South America,,2021-09-19,95.6
South America,,2021-09-20,96.05
South America,,2021-09-21,97.34
South America,,2021-09-22,98.02
South America,,2021-09-23,98.64
South America,,2021-09-24,99.23
South America,,2021-09-25,99.73
South America,,2021-09-26,100.04
South America,,2021-09-27,100.94
South America,,2021-09-28,101.57
South America,,2021-09-29,102.23
South America,,2021-09-30,102.87
South America,,2021-10-01,103.73
South America,,2021-10-02,104.18
South America,,2021-10-03,104.43
South America,,2021-10-04,104.94
South America,,2021-10-05,105.48
South America,,2021-10-06,106.19
South America,,2021-10-07,106.84
South America,,2021-10-08,107.59
South America,,2021-10-09,108.01
South America,,2021-10-10,108.28
South America,,2021-10-11,108.67
South America,,2021-10-12,108.96
South America,,2021-10-13,109.4
South America,,2021-10-14,110.2
South America,,2021-10-15,110.97
South America,,2021-10-16,111.47
South America,,2021-10-17,111.73
South America,,2021-10-18,112.13
South America,,2021-10-19,112.8
South America,,2021-10-20,113.55
South America,,2021-10-21,113.97
South America,,2021-10-22,114.79
South America,,2021-10-23,115.15
South America,,2021-10-24,115.48
South America,,2021-10-25,116.25
South America,,2021-10-26,116.97
South America,,2021-10-27,117.65
South America,,2021-10-28,118.3
South America,,2021-10-29,118.95
South America,,2021-10-30,119.29
South America,,2021-10-31,119.52
South America,,2021-11-01,119.66
South America,,2021-11-02,119.94
South America,,2021-11-03,120.38
South America,,2021-11-04,121.07
South America,,2021-11-05,123.32
South America,,2021-11-06,123.82
South America,,2021-11-07,124.15
South America,,2021-11-08,124.76
South America,,2021-11-09,125.26
South America,,2021-11-10,125.96
South America,,2021-11-11,126.59
South America,,2021-11-12,127.23
South America,,2021-11-13,127.51
South America,,2021-11-14,127.83
South America,,2021-11-15,128.41
South America,,2021-11-16,128.78
South America,,2021-11-17,129.53
South America,,2021-11-18,130.02
South America,,2021-11-19,130.74
South America,,2021-11-20,131.17
South America,,2021-11-21,131.45
South America,,2021-11-22,131.98
South America,,2021-11-23,132.54
South America,,2021-11-24,133.02
South America,,2021-11-25,133.49
South America,,2021-11-26,134.1
South America,,2021-11-27,134.52
South America,,2021-11-28,134.78
South America,,2021-11-29,135.89
South America,,2021-11-30,136.59
South America,,2021-12-01,137.27
South America,,2021-12-02,137.77
South America,,2021-12-03,138.49
South America,,2021-12-04,138.8
South America,,2021-12-05,139.03
South America,,2021-12-06,139.43
South America,,2021-12-07,139.94
South America,,2021-12-08,140.31
South America,,2021-12-09,140.85
South America,,2021-12-10,141.45
South America,,2021-12-11,141.72
South America,,2021-12-12,141.89
South America,,2021-12-13,142.32
South America,,2021-12-14,142.82
South America,,2021-12-15,143.43
South America,,2021-12-16,143.84
South America,,2021-12-17,145.23
South America,,2021-12-18,145.44
South America,,2021-12-19,145.55
South America,,2021-12-20,145.92
South America,,2021-12-21,146.24
South America,,2021-12-22,146.92
South America,,2021-12-23,147.34
South America,,2021-12-24,147.5
South America,,2021-12-25,147.51
South America,,2021-12-26,147.57
South America,,2021-12-27,147.91
South America,,2021-12-28,148.47
South America,,2021-12-29,148.97
South America,,2021-12-30,149.45
South America,,2021-12-31,149.55
South America,,2022-01-01,149.57
South America,,2022-01-02,149.65
South America,,2022-01-03,150.03
South America,,2022-01-04,150.67
South America,,2022-01-05,151.06
South America,,2022-01-06,151.54
South America,,2022-01-07,151.75
South America,,2022-01-08,152.16
South America,,2022-01-09,152.78
South America,,2022-01-10,153.3
South America,,2022-01-11,153.82
South America,,2022-01-12,154.31
South America,,2022-01-13,154.82
South America,,2022-01-14,155.34
South America,,2022-01-15,155.58
South America,,2022-01-16,156.37
South America,,2022-01-17,157.51
South America,,2022-01-18,157.95
South America,,2022-01-19,158.5
South America,,2022-01-20,159.03
South America,,2022-01-21,159.37
South America,,2022-01-22,159.71
South Korea,KOR,2021-02-26,0.09
South Korea,KOR,2021-02-27,0.09
South Korea,KOR,2021-02-28,0.09
South Korea,KOR,2021-03-01,0.1
South Korea,KOR,2021-03-02,0.23
South Korea,KOR,2021-03-03,0.36
South Korea,KOR,2021-03-04,0.5
South Korea,KOR,2021-03-05,0.64
South Korea,KOR,2021-03-06,0.67
South Korea,KOR,2021-03-07,0.68
South Korea,KOR,2021-03-08,0.81
South Korea,KOR,2021-03-09,0.94
South Korea,KOR,2021-03-10,1.05
South Korea,KOR,2021-03-11,1.13
South Korea,KOR,2021-03-12,1.21
South Korea,KOR,2021-03-13,1.22
South Korea,KOR,2021-03-14,1.22
South Korea,KOR,2021-03-15,1.25
South Korea,KOR,2021-03-16,1.29
South Korea,KOR,2021-03-17,1.33
South Korea,KOR,2021-03-18,1.37
South Korea,KOR,2021-03-19,1.41
South Korea,KOR,2021-03-20,1.41
South Korea,KOR,2021-03-21,1.42
South Korea,KOR,2021-03-22,1.43
South Korea,KOR,2021-03-23,1.47
South Korea,KOR,2021-03-24,1.53
South Korea,KOR,2021-03-25,1.6
South Korea,KOR,2021-03-26,1.65
South Korea,KOR,2021-03-27,1.66
South Korea,KOR,2021-03-28,1.66
South Korea,KOR,2021-03-29,1.71
South Korea,KOR,2021-03-30,1.77
South Korea,KOR,2021-03-31,1.83
South Korea,KOR,2021-04-01,1.92
South Korea,KOR,2021-04-02,2.01
South Korea,KOR,2021-04-03,2.03
South Korea,KOR,2021-04-04,2.03
South Korea,KOR,2021-04-05,2.11
South Korea,KOR,2021-04-06,2.2
South Korea,KOR,2021-04-07,2.29
South Korea,KOR,2021-04-08,2.39
South Korea,KOR,2021-04-09,2.47
South Korea,KOR,2021-04-10,2.5
South Korea,KOR,2021-04-11,2.5
South Korea,KOR,2021-04-12,2.58
South Korea,KOR,2021-04-13,2.67
South Korea,KOR,2021-04-14,2.76
South Korea,KOR,2021-04-15,2.95
South Korea,KOR,2021-04-16,3.15
South Korea,KOR,2021-04-17,3.21
South Korea,KOR,2021-04-18,3.22
South Korea,KOR,2021-04-19,3.46
South Korea,KOR,2021-04-20,3.72
South Korea,KOR,2021-04-21,3.98
South Korea,KOR,2021-04-22,4.28
South Korea,KOR,2021-04-23,4.63
South Korea,KOR,2021-04-24,4.77
South Korea,KOR,2021-04-25,4.79
South Korea,KOR,2021-04-26,5.11
South Korea,KOR,2021-04-27,5.5
South Korea,KOR,2021-04-28,5.99
South Korea,KOR,2021-04-29,6.56
South Korea,KOR,2021-04-30,7.16
South Korea,KOR,2021-05-01,7.26
South Korea,KOR,2021-05-02,7.27
South Korea,KOR,2021-05-03,7.5
South Korea,KOR,2021-05-04,7.71
South Korea,KOR,2021-05-05,7.77
South Korea,KOR,2021-05-06,8.03
South Korea,KOR,2021-05-07,8.28
South Korea,KOR,2021-05-08,8.36
South Korea,KOR,2021-05-09,8.37
South Korea,KOR,2021-05-10,8.55
South Korea,KOR,2021-05-11,8.73
South Korea,KOR,2021-05-12,8.91
South Korea,KOR,2021-05-13,9.08
South Korea,KOR,2021-05-14,9.26
South Korea,KOR,2021-05-15,9.33
South Korea,KOR,2021-05-16,9.34
South Korea,KOR,2021-05-17,9.57
South Korea,KOR,2021-05-18,9.87
South Korea,KOR,2021-05-19,10.06
South Korea,KOR,2021-05-20,10.5
South Korea,KOR,2021-05-21,10.97
South Korea,KOR,2021-05-22,11.05
South Korea,KOR,2021-05-23,11.06
South Korea,KOR,2021-05-24,11.4
South Korea,KOR,2021-05-25,11.74
South Korea,KOR,2021-05-26,12.04
South Korea,KOR,2021-05-27,13.44
South Korea,KOR,2021-05-28,14.63
South Korea,KOR,2021-05-29,14.97
South Korea,KOR,2021-05-30,14.99
South Korea,KOR,2021-05-31,15.79
South Korea,KOR,2021-06-01,16.95
South Korea,KOR,2021-06-02,17.75
South Korea,KOR,2021-06-03,18.47
South Korea,KOR,2021-06-04,19.25
South Korea,KOR,2021-06-05,19.53
South Korea,KOR,2021-06-06,19.54
South Korea,KOR,2021-06-07,21.33
South Korea,KOR,2021-06-08,22.83
South Korea,KOR,2021-06-09,24.04
South Korea,KOR,2021-06-10,25.6
South Korea,KOR,2021-06-11,27.28
South Korea,KOR,2021-06-12,28.06
South Korea,KOR,2021-06-13,28.11
South Korea,KOR,2021-06-14,29.78
South Korea,KOR,2021-06-15,31.23
South Korea,KOR,2021-06-16,32.54
South Korea,KOR,2021-06-17,33.61
South Korea,KOR,2021-06-18,34.85
South Korea,KOR,2021-06-19,35.31
South Korea,KOR,2021-06-20,35.32
South Korea,KOR,2021-06-21,35.63
South Korea,KOR,2021-06-22,35.97
South Korea,KOR,2021-06-23,36.29
South Korea,KOR,2021-06-24,36.59
South Korea,KOR,2021-06-25,36.91
South Korea,KOR,2021-06-26,36.98
South Korea,KOR,2021-06-27,36.98
South Korea,KOR,2021-06-28,37.29
South Korea,KOR,2021-06-29,37.61
South Korea,KOR,2021-06-30,37.91
South Korea,KOR,2021-07-01,38.16
South Korea,KOR,2021-07-02,38.41
South Korea,KOR,2021-07-03,38.45
South Korea,KOR,2021-07-04,38.45
South Korea,KOR,2021-07-05,38.71
South Korea,KOR,2021-07-06,38.97
South Korea,KOR,2021-07-07,39.22
South Korea,KOR,2021-07-08,39.5
South Korea,KOR,2021-07-09,39.91
